"osm_id";"ref_insee"
-112856;"17207"
-910521;"71014"
-414459;"13096"
-964497;"50487"
-2094183;"245000534"
-2758814;"542"
-1249432;"49155"
-555358;"50228"
-255528;"28007"
-124920;"63206"
-2207370;"89221"
-140484;"39184"
-339211;"17091"
-2694288;"83078"
-103230;"33312"
-383367;"68080"
-121646;"73311"
-152701;"17354"
-1247339;"80618"
-409302;"77183"
-161264;"39284"
-3289011;"08479"
-1619830;"81286"
-120774;"19106"
-897672;"95054"
-117257;"40079"
-1771854;"57490"
-148553;"21489"
-105797;"37074"
-28790;"34192"
-97068;"25176"
-56909;"59029"
-3235880;"24122"
-551642;"95535"
-125333;"03219"
-111491;"56182"
-1135409;"62070"
-144916;"82114"
-110045;"45332"
-1666959;"247200546"
-1771680;"53041"
-1110829;"61463"
-81978;"90025"
-972319;"36014"
-191460;"18064"
-358152;"63454"
-1240444;"27066"
-1079224;"60466"
-949543;"89053"
-2999167;"10157"
-121587;"07341"
-1173292;"71449"
-180742;"30133"
-116529;"87131"
-107435;"72181"
-3212258;"24523"
-134176;"21295"
-106388;"76750"
-1547427;"60292"
-296007;"41040"
-79593;"94038"
-29244;"91064"
-2716606;"242852309"
-105082;"38206"
-3216333;"24094"
-121589;"07208"
-401291;"22194"
-163843;"34058"
-931308;"70239"
-133904;"31349"
-71689;"26068"
-145265;"35266"
-1919548;"51138"
-3271510;"08436"
-1149574;"62194"
-1389266;"12166"
-87709;"88053"
-2144405;"64276"
-383767;"68131"
-152507;"39043"
-2881619;"03284"
-280512;"14684"
-150939;"45057"
-2071855;"09102"
-379909;"30041"
-3225852;"24339"
-1452090;"31590"
-186981;"14410"
-1959620;"04200"
-1457019;"31013"
-1405131;"31423"
-1362308;"77090"
-1113888;"48158"
-105389;"94028"
-233077;"16064"
-111338;"16028"
-165376;"45287"
-120816;"19115"
-1225244;"27698"
-2955196;"02645"
-390388;"11215"
-1859521;"16260"
-107473;"72103"
-2173370;"28275"
-255444;"34207"
-3233060;"2B2"
-390666;"30016"
-146034;"24479"
-1857490;"28160"
-154830;"79333"
-3272486;"08366"
-2886584;"54473"
-391552;"63233"
-2136776;"04040"
-279257;"14501"
-406293;"77513"
-1862803;"28274"
-166542;"85165"
-1113928;"48178"
-2080778;"246000863"
-147385;"44195"
-117269;"40089"
-111171;"25516"
-279165;"14506"
-145783;"14052"
-140214;"39036"
-2117791;"76416"
-2740281;"47194"
-361798;"63216"
-116159;"88188"
-1666961;"247200678"
-357969;"22193"
-1526340;"81110"
-162229;"60390"
-1401310;"80648"
-969552;"02368"
-2940616;"19088"
-1083329;"60027"
-148962;"84045"
-1955945;"77477"
-2935408;"19289"
-1314298;"25283"
-152909;"17212"
-1703526;"33324"
-53403;"59079"
-1358731;"80619"
-114343;"80519"
-2955204;"02442"
-79041;"28056"
-1667387;"200007433"
-2547643;"38126"
-158795;"39077"
-129758;"32077"
-79883;"37197"
-74558;"33027"
-2081876;"246000707"
-131802;"21274"
-2144756;"04240"
-1997152;"11107"
-532301;"60613"
-129846;"32093"
-1115291;"67161"
-2678332;"51348"
-37026;"92049"
-131603;"21698"
-2787926;"24543"
-152524;"39171"
-107657;"72238"
-1930082;"53103"
-1167524;"62447"
-141262;"21081"
-9525;"75112"
-2018786;"09150"
-269624;"41264"
-124433;"46215"
-3284814;"08315"
-3193703;"52304"
-934707;"78464"
-130544;"93045"
-114075;"27439"
-2339569;"1411803"
-1955354;"09268"
-169031;"14224"
-116490;"63471"
-2979221;"55527"
-1983546;"247700685"
-2662631;"54543"
-2154881;"243901071"
-453055;"25166"
-1448316;"43026"
-1419514;"77485"
-299016;"89257"
-135649;"81284"
-2997324;"10226"
-480307;"60195"
-395082;"32315"
-115802;"12016"
-1552661;"76516"
-286329;"69212"
-254310;"16292"
-1405785;"61057"
-2985127;"80214"
-148151;"47201"
-1359191;"77527"
-1222736;"10361"
-111305;"16129"
-75428;"67350"
-1996024;"242200574"
-1203272;"83009"
-145750;"14035"
-1247244;"18089"
-2155479;"246301063"
-2983161;"55443"
-912941;"70085"
-911518;"70188"
-107684;"72016"
-55558;"59055"
-417462;"51012"
-945146;"68211"
-3317621;"61316"
-1769506;"51535"
-156234;"62261"
-3308102;"27436"
-2816860;"71485"
-106467;"57510"
-393082;"78401"
-1663506;"243200409"
-539883;"69109"
-156415;"17043"
-269916;"97122"
-168019;"64511"
-91914;"38504"
-69730;"67447"
-1404114;"31263"
-150873;"45006"
-1656818;"243200474"
-918473;"42015"
-2137300;"2B005"
-150570;"02116"
-131488;"32202"
-124632;"17386"
-2588415;"51014"
-86796;"77367"
-3080484;"61100"
-56255;"59629"
-2786612;"03166"
-120969;"07231"
-2787564;"64330"
-534505;"95680"
-274550;"41033"
-129492;"73161"
-154087;"17317"
-139343;"86130"
-76010;"30162"
-117895;"17327"
-2918996;"66060"
-1229353;"77086"
-155523;"39301"
-1163626;"67415"
-1107721;"50388"
-1994573;"09307"
-1539832;"57436"
-126604;"63033"
-2614113;"51316"
-1674028;"247900517"
-1312807;"71419"
-1230373;"27373"
-1189544;"29302"
-1077257;"60262"
-102893;"39331"
-113136;"54502"
-90766;"33344"
-1809448;"02795"
-138472;"95652"
-142123;"86236"
-1028375;"11289"
-161186;"58172"
-148477;"45099"
-2919147;"76206"
-118382;"23053"
-2611873;"51089"
-2574453;"61469"
-120496;"23171"
-1611051;"70117"
-173689;"44033"
-109145;"42043"
-2768216;"51404"
-383277;"30207"
-1766418;"33114"
-3284817;"08143"
-3344418;"245100722"
-147886;"39379"
-79380;"73191"
-155533;"39540"
-146389;"47091"
-1274164;"39185"
-150024;"21408"
-1571052;"06132"
-1070511;"48145"
-115189;"87065"
-454716;"60097"
-87124;"77114"
-1248794;"49079"
-1109392;"53178"
-158767;"39034"
-374360;"16359"
-1185890;"70368"
-180733;"14272"
-2178977;"244000782"
-1019746;"50085"
-145496;"01187"
-1491784;"25567"
-2963969;"76746"
-162526;"60243"
-147336;"01156"
-124016;"07202"
-2952988;"02163"
-3005972;"80644"
-214598;"60423"
-166553;"29161"
-90769;"33085"
-108647;"25627"
-127542;"32328"
-145352;"24110"
-2994438;"10420"
-148698;"39051"
-3095248;"52356"
-139570;"01134"
-3152851;"27257"
-287418;"48198"
-109384;"33528"
-3009992;"247600711"
-3132491;"52221"
-2336784;"65371"
-2313766;"54466"
-1250338;"61040"
-2032736;"54425"
-1339892;"25231"
-272381;"49235"
-279308;"14510"
-117270;"40029"
-83913;"67281"
-917065;"37282"
-971430;"53055"
-153366;"21624"
-108146;"94060"
-180049;"62599"
-2136796;"04046"
-543072;"27032"
-3009257;"76140"
-36469;"51493"
-1904486;"15180"
-2429165;"65271"
-1951897;"11394"
-1692872;"582"
-180022;"62235"
-1398638;"31404"
-153013;"02384"
-1477118;"31385"
-400529;"22387"
-156548;"56052"
-3013594;"71262"
-123708;"63321"
-147945;"39319"
-404402;"61375"
-387501;"25083"
-180471;"38257"
-960874;"70541"
-124357;"46003"
-80286;"26128"
-280497;"14679"
-135656;"81195"
-2074354;"09092"
-85886;"2A139"
-3336341;"71274"
-158819;"93030"
-1375910;"33008"
-140326;"01072"
-3231366;"71035"
-2013055;"33443"
-85616;"38407"
-75966;"40134"
-2144782;"04214"
-146370;"47041"
-107507;"72124"
-7409;"49"
-127079;"32173"
-275069;"86092"
-55890;"59432"
-964480;"50347"
-281669;"67105"
-274200;"28199"
-3264006;"08355"
-1231406;"60269"
-1630145;"24306"
-144854;"82091"
-166769;"85121"
-102892;"59577"
-2200828;"61322"
-2201593;"61118"
-3255374;"24044"
-107239;"74238"
-2522672;"245400726"
-145164;"24062"
-1113905;"53066"
-146059;"35344"
-1944392;"89177"
-144510;"12179"
-2692254;"62590"
-117869;"17094"
-107937;"84124"
-1662768;"247900665"
-158563;"49265"
-55346;"59061"
-122377;"2A041"
-3200258;"52505"
-2108328;"55039"
-1792373;"80062"
-278704;"97134"
-3018837;"76677"
-75359;"74312"
-208038;"18228"
-2998915;"10160"
-157700;"49169"
-1966208;"66020"
-2444028;"57718"
-2189634;"7511038"
-224368;"62873"
-142105;"60650"
-191573;"50433"
-130657;"07292"
-2151605;"240500462"
-1663716;"200030195"
-153697;"02754"
-3335151;"71201"
-125623;"17278"
-147973;"76184"
-125239;"88261"
-119304;"23116"
-84450;"68041"
-417554;"51054"
-125211;"88078"
-3282902;"08216"
-1959619;"04211"
-2162209;"83146"
-111342;"16095"
-3288027;"08458"
-1141695;"67145"
-447649;"15175"
-214394;"60647"
-3234202;"2B140"
-77517;"12063"
-2067297;"47220"
-129876;"32102"
-959295;"78517"
-89586;"77307"
-74155;"02421"
-2678773;"10359"
-154894;"21319"
-78643;"68043"
-420655;"244400677"
-2767884;"663"
-1043606;"57627"
-149809;"56008"
-1920780;"247000763"
-2753715;"433"
-93281;"33102"
-145396;"24227"
-2101940;"09301"
-3256496;"80320"
-93956;"13085"
-154949;"79351"
-120312;"57313"
-2153049;"242600674"
-2928208;"30310"
-1329991;"80112"
-938086;"88366"
-2327083;"34142"
-72961;"26123"
-420086;"60038"
-122968;"63251"
-154881;"21246"
-966431;"36134"
-173134;"37193"
-913881;"68366"
-123402;"46247"
-2832490;"64488"
-107651;"72363"
-1792393;"15094"
-1249423;"49064"
-3087985;"80788"
-87676;"88436"
-1981962;"247700438"
-79715;"74031"
-2815073;"2A071"
-909654;"35089"
-530470;"95527"
-146631;"35356"
-180026;"62853"
-1826074;"76665"
-75575;"25201"
-898926;"95456"
-411372;"22033"
-185879;"52045"
-2433318;"241400860"
-191471;"18011"
-75193;"74259"
-115836;"12100"
-55175;"59231"
-411203;"76468"
-1084164;"60578"
-536180;"78683"
-154186;"17316"
-1389652;"31019"
-911508;"70141"
-181265;"84123"
-1156523;"57035"
-398251;"39560"
-150419;"91386"
-150406;"02264"
-141010;"86214"
-2073379;"15121"
-81897;"90049"
-135608;"81087"
-957099;"89453"
-1170926;"71216"
-2503846;"245400775"
-1047148;"42058"
-144515;"81220"
-119489;"43078"
-2602352;"51299"
-357970;"22160"
-2615725;"71010"
-1770739;"47133"
-224376;"62900"
-141968;"07342"
-1350696;"38231"
-123506;"25539"
-2930064;"19064"
-2080103;"71040"
-66448;"26160"
-1702209;"07119"
-120596;"63416"
-75914;"40243"
-2082357;"11284"
-2845722;"54064"
-359397;"63314"
-2982771;"80758"
-301728;"49276"
-145547;"35287"
-107615;"72253"
-122864;"57622"
-152545;"39474"
-2018076;"09117"
-2721784;"246500359"
-2444605;"57534"
-56145;"59024"
-2622970;"10276"
-974562;"53072"
-150042;"79127"
-132235;"32239"
-132325;"32265"
-270482;"41006"
-111893;"48089"
-2598244;"51508"
-1268702;"64556"
-393578;"53034"
-152471;"79281"
-74292;"73059"
-2417173;"71359"
-1447744;"54153"
-3240274;"24116"
-104726;"74085"
-3259682;"08295"
-1672622;"62881"
-214596;"86213"
-127537;"32429"
-1642729;"241200567"
-304593;"61376"
-107376;"72277"
-1359569;"70520"
-406474;"02012"
-2848755;"15263"
-1564515;"10024"
-1924194;"200006922"
-116820;"40034"
-445336;"42246"
-2302270;"65218"
-150086;"79160"
-157825;"49259"
-76087;"40011"
-2772008;"80502"
-1904427;"18260"
-1995930;"09021"
-161666;"58231"
-92770;"16078"
-1163641;"67372"
-113085;"54338"
-2918485;"62580"
-158079;"60628"
-392022;"66095"
-390403;"30213"
-127677;"16362"
-3332721;"27356"
-279191;"14747"
-115814;"12165"
-417789;"37188"
-222520;"95151"
-1666839;"677"
-286780;"62487"
-55657;"59140"
-1125442;"53142"
-3029833;"15207"
-1270524;"33288"
-131594;"21590"
-75161;"67336"
-1967742;"40101"
-1665874;"241800473"
-130433;"32293"
-1360561;"77239"
-544425;"39006"
-228340;"31580"
-1929870;"10130"
-1017593;"30065"
-542636;"27581"
-76321;"37128"
-145262;"35264"
-135605;"14117"
-223977;"49208"
-1920985;"247000664"
-1457020;"248900953"
-2856650;"47054"
-1251175;"54557"
-78855;"06157"
-389863;"68288"
-1223453;"12155"
-88952;"74216"
-1774756;"51121"
-372200;"22342"
-114249;"90037"
-301870;"18001"
-128144;"21616"
-2167421;"248300394"
-1664419;"66178"
-539048;"71533"
-1070516;"18102"
-255581;"34237"
-123845;"46254"
-162215;"14421"
-2999792;"10295"
-167683;"64518"
-2149739;"240200261"
-1185209;"31191"
-1983325;"249500513"
-156571;"39189"
-140257;"01447"
-162423;"65460"
-150333;"79204"
-1376547;"77144"
-2176212;"248719288"
-185716;"77281"
-3289338;"08095"
-1230360;"60109"
-3044796;"15123"
-362685;"63059"
-1354393;"38136"
-1250230;"49217"
-903642;"58063"
-120256;"57288"
-85584;"68152"
-165307;"45307"
-2104377;"200012037"
-2703960;"243000742"
-1852257;"16137"
-55866;"59625"
-2034896;"246800551"
-1401462;"31145"
-152966;"02340"
-75343;"74208"
-1381444;"31321"
-149375;"02055"
-2634170;"71413"
-167068;"37043"
-104884;"76701"
-2304670;"65255"
-1070507;"48182"
-2672149;"76291"
-2661459;"51532"
-135520;"86054"
-360077;"63277"
-3004651;"10232"
-395963;"47179"
-3258165;"80462"
-1901827;"49098"
-1347672;"38387"
-373549;"67209"
-255383;"77313"
-149726;"35127"
-131610;"21397"
-1111163;"61356"
-2353965;"245100847"
-415694;"02254"
-2168774;"244800504"
-396535;"16312"
-1084180;"60261"
-103378;"74102"
-2195026;"7511973"
-1380537;"77466"
-956768;"67106"
-269498;"37268"
-120254;"23225"
-146448;"21343"
-1176780;"62529"
-59041;"59646"
-910713;"80658"
-3014991;"76370"
-935050;"88482"
-390555;"43102"
-3312718;"61027"
-2317364;"64084"
-1140793;"67006"
-120195;"63276"
-1251172;"54548"
-280318;"14628"
-228394;"32254"
-135872;"63360"
-2719717;"242700573"
-2371055;"89334"
-280179;"41137"
-93275;"33323"
-283801;"48131"
-127679;"16062"
-367806;"22311"
-191427;"18226"
-176085;"06060"
-1173315;"71441"
-164472;"45184"
-119319;"07156"
-135681;"81274"
-277326;"34280"
-122437;"46052"
-2273913;"62357"
-1405230;"31283"
-1140178;"54149"
-157272;"44134"
-812310;"60581"
-117617;"42169"
-93950;"13119"
-1016001;"50532"
-132252;"32244"
-161193;"70023"
-1707945;"54377"
-2952103;"02127"
-54461;"66064"
-1612209;"245901152"
-226903;"38524"
-75614;"38012"
-154253;"17403"
-112800;"03279"
-152540;"39164"
-1127242;"57489"
-152534;"39264"
-146756;"79057"
-79465;"26212"
-1243826;"53257"
-54823;"59296"
-88607;"33148"
-286548;"49371"
-3260802;"08160"
-80187;"68011"
-3089682;"52039"
-120456;"23231"
-38261;"68154"
-2930613;"24128"
-1359759;"60294"
-146379;"47049"
-74418;"47004"
-947009;"68262"
-1942300;"245300439"
-124432;"46259"
-111020;"35102"
-74481;"05180"
-120039;"43041"
-3249766;"24334"
-1208368;"83068"
-2133732;"36120"
-1347588;"38352"
-2917186;"62127"
-422543;"29111"
-111149;"45085"
-92641;"74077"
-401303;"22350"
-145414;"24203"
-2598518;"51125"
-422205;"79007"
-108420;"72068"
-952038;"30335"
-2458467;"65265"
-2162207;"83014"
-1285427;"54187"
-110589;"33511"
-3020144;"76052"
-1998031;"09079"
-146054;"24394"
-363725;"04073"
-1103577;"50603"
-1365025;"248500621"
-1070520;"48133"
-161207;"70280"
-124549;"25033"
-3009198;"76689"
-147264;"79101"
-1966738;"40056"
-1112099;"61359"
-903627;"52500"
-2084790;"80484"
-1480032;"31363"
-1110213;"61499"
-448664;"02177"
-74819;"27501"
-3007932;"76017"
-1928881;"10167"
-410616;"28135"
-390389;"11131"
-78944;"68058"
-935193;"88020"
-3012244;"76680"
-2008041;"33299"
-1324342;"77492"
-1014719;"50607"
-909857;"78227"
-570124;"41068"
-301829;"22278"
-140208;"39253"
-1729136;"02147"
-102561;"33407"
-3048703;"52115"
-1859512;"70172"
-144889;"82108"
-3229655;"47096"
-2645341;"55366"
-225549;"38225"
-3163548;"27270"
-1245595;"37107"
-2528133;"11094"
-1758453;"04016"
-3009348;"76202"
-2015604;"71183"
-1014408;"50206"
-125413;"32418"
-103149;"37106"
-2618751;"51433"
-2952105;"02396"
-2671821;"76194"
-386582;"22061"
-133996;"86039"
-2078786;"36185"
-2302320;"65231"
-2200823;"57076"
-186983;"14411"
-3001295;"10236"
-422641;"37078"
-2032141;"76274"
-2673221;"76300"
-144649;"21365"
-28802;"34198"
-113994;"76103"
-70893;"26345"
-68742;"68225"
-55338;"59134"
-162613;"65280"
-947051;"78096"
-126347;"31262"
-1947466;"54167"
-550623;"27209"
-153281;"21180"
-417924;"29132"
-276144;"34277"
-1079075;"60416"
-122842;"25561"
-3333585;"89394"
-168982;"14200"
-156804;"58016"
-111901;"48140"
-75884;"40179"
-1996023;"242200517"
-3252722;"24408"
-74404;"73029"
-58068;"59658"
-1376215;"40160"
-107969;"56098"
-3156098;"27331"
-2984312;"15134"
-1248256;"18049"
-7428;"16"
-53832;"59288"
-163097;"40329"
-2964664;"55522"
-2164993;"2A240"
-2950430;"02034"
-946244;"42148"
-123706;"25170"
-3287040;"08325"
-1399263;"77347"
-1804856;"80081"
-1376279;"33156"
-2220866;"11041"
-415208;"10336"
-114383;"42087"
-80160;"77326"
-1392203;"57200"
-121799;"59655"
-153798;"88425"
-1102950;"61246"
-2773993;"47014"
-1069690;"50191"
-1164621;"62382"
-2719351;"247600505"
-2191321;"7511765"
-2587473;"11101"
-1230366;"60297"
-422726;"02587"
-2947032;"80315"
-74337;"73238"
-154980;"31375"
-147201;"69184"
-389963;"25469"
-128192;"32025"
-405083;"69042"
-167643;"49209"
-3071023;"52474"
-2454523;"11133"
-3087988;"80450"
-2690852;"10345"
-1340091;"25175"
-54190;"59559"
-2398593;"63122"
-227993;"28290"
-123920;"46246"
-2716583;"242852465"
-73960;"02216"
-535316;"95116"
-154472;"17345"
-1424253;"57643"
-2755211;"61426"
-156981;"21172"
-1226996;"31331"
-385849;"30131"
-150506;"56143"
-1614238;"76641"
-56093;"59504"
-2177867;"11174"
-1022836;"25138"
-536461;"27593"
-161337;"70046"
-280564;"14712"
-1267793;"16184"
-164845;"45026"
-149441;"21717"
-2717052;"245701321"
-2958146;"54158"
-1412656;"31223"
-3065564;"43171"
-279314;"14514"
-1923445;"15151"
-1371397;"77253"
-390968;"63175"
-3324664;"27371"
-1267795;"16023"
-106026;"25451"
-2953069;"02133"
-164929;"85296"
-2134715;"36241"
-1559364;"06143"
-157796;"76740"
-148733;"39042"
-1153518;"67012"
-2812350;"64246"
-59958;"78650"
-182388;"44183"
-152497;"79306"
-1206581;"62723"
-2019542;"09180"
-969643;"02613"
-1268203;"16396"
-2961287;"022"
-146735;"88438"
-58198;"59146"
-153896;"88055"
-2874005;"08135"
-168253;"38017"
-74823;"27358"
-1015162;"243300563"
-3059174;"15185"
-108215;"84128"
-73609;"78190"
-278879;"41165"
-2312850;"65212"
-531527;"60208"
-153811;"58288"
-3324274;"27609"
-2267656;"65175"
-191469;"18186"
-126233;"63325"
-122423;"46046"
-23618;"39102"
-1182978;"78192"
-135830;"21601"
-74035;"02243"
-135983;"42070"
-387074;"22116"
-133997;"14718"
-137910;"25427"
-2012279;"11343"
-125356;"32048"
-1531753;"10124"
-123539;"46261"
-1176736;"62877"
-123469;"46224"
-133291;"32399"
-2804574;"47025"
-1259400;"19052"
-57988;"59197"
-3060415;"43054"
-1922803;"242200798"
-2411900;"02474"
-2049719;"07048"
-1963121;"62749"
-1340088;"25596"
-1014065;"50355"
-85846;"16187"
-2096793;"245000690"
-941702;"42153"
-1209805;"11362"
-2182735;"244000709"
-107609;"72307"
-2167916;"28315"
-1212039;"27070"
-151265;"45125"
-105272;"33238"
-1792370;"80026"
-135862;"2A271"
-3333674;"71498"
-1999201;"36019"
-135825;"86076"
-1187364;"249000217"
-107512;"72185"
-3287234;"08471"
-269988;"88151"
-114843;"57106"
-418848;"52535"
-909653;"35321"
-2770891;"51214"
-111915;"48167"
-1667452;"332"
-2827747;"03297"
-1822620;"65252"
-1376091;"06063"
-177922;"62748"
-155032;"31163"
-1672810;"70571"
-168640;"86030"
-964558;"78475"
-1176782;"62532"
-111016;"33122"
-121903;"46020"
-75357;"74164"
-1848067;"28268"
-919265;"71417"
-3243586;"24024"
-1874436;"28426"
-166354;"65076"
-174523;"06127"
-140798;"39186"
-67741;"13028"
-1109202;"50045"
-139249;"25125"
-133169;"15178"
-119986;"23184"
-2957835;"54500"
-1797723;"89089"
-164568;"85063"
-146812;"79091"
-123502;"46184"
-1296746;"10425"
-399571;"22150"
-300991;"49162"
-72872;"26040"
-1348625;"80445"
-130495;"07169"
-2693517;"2B246"
-1606816;"81320"
-1175448;"62485"
-108851;"76318"
-411410;"42031"
-2998865;"10019"
-2850582;"27329"
-80222;"77394"
-54913;"59439"
-1859175;"28208"
-2008813;"11108"
-111368;"16150"
-2979062;"55346"
-907642;"18256"
-2815062;"2A064"
-2144520;"02790"
-410430;"02082"
-152694;"17076"
-142157;"01374"
-1861051;"16180"
-546929;"39268"
-132808;"15204"
-2715532;"246100507"
-145314;"21226"
-125322;"63176"
-1110220;"61260"
-1958601;"33149"
-1271527;"08220"
-403827;"48045"
-3259643;"08314"
-1448833;"12055"
-193268;"55377"
-148148;"84028"
-94173;"25085"
-2998443;"10337"
-108639;"25514"
-135610;"81029"
-54804;"59194"
-185782;"77433"
-2372581;"246201131"
-2573194;"07111"
-1751502;"47230"
-134083;"14289"
-2918502;"88282"
-3061506;"43110"
-1267599;"16414"
-358305;"22043"
-1121071;"62051"
-390682;"30040"
-113094;"54061"
-123276;"56245"
-1470492;"81027"
-961137;"35013"
-2154285;"244200820"
-2415173;"11220"
-108432;"35076"
-1029020;"27187"
-563140;"29017"
-279374;"41079"
-168647;"64415"
-107462;"72356"
-1974090;"24309"
-286783;"62191"
-197565;"60519"
-145106;"56065"
-166619;"85052"
-391833;"68212"
-168850;"38448"
-146035;"24505"
-145090;"35254"
-123844;"46294"
-120822;"19123"
-1369417;"242900769"
-1231488;"60514"
-2469206;"245701354"
-964950;"60085"
-273613;"41015"
-167293;"85174"
-158880;"31150"
-117233;"03093"
-111381;"16102"
-277640;"29228"
-162407;"65425"
-145621;"21308"
-2416305;"89460"
-2693639;"2B286"
-161115;"58140"
-139530;"01130"
-1119026;"17483"
-157697;"76567"
-142196;"31553"
-73984;"02805"
-1022826;"25624"
-969262;"02046"
-934729;"78410"
-387345;"22169"
-111749;"63446"
-1246121;"58018"
-121714;"46002"
-3203570;"52473"
-157403;"76480"
-152991;"02783"
-2069391;"28340"
-1385652;"31030"
-1112984;"53205"
-148225;"45194"
-122479;"46071"
-901087;"95430"
-252598;"69205"
-168227;"64171"
-195296;"14452"
-417495;"51044"
-2149709;"243800927"
-2997040;"10197"
-389720;"25529"
-2588736;"51102"
-3276934;"08380"
-52403;"54482"
-87922;"93066"
-2965542;"55536"
-300489;"18020"
-1598576;"81076"
-1859509;"70216"
-74154;"59073"
-1663378;"247900798"
-1730507;"53240"
-104332;"33274"
-2350375;"65144"
-2877307;"26134"
-1028989;"27036"
-252613;"69106"
-387289;"22320"
-2942315;"19217"
-151104;"02160"
-84021;"68076"
-2721795;"240900472"
-3326620;"27522"
-1884009;"16332"
-111897;"48132"
-3246434;"61510"
-88608;"33252"
-85877;"67539"
-2809879;"64244"
-1991312;"247800659"
-553288;"50393"
-123722;"63166"
-146031;"24451"
-1248257;"18251"
-1734911;"80192"
-1388193;"77101"
-1536352;"28115"
-114365;"80674"
-54816;"59503"
-2918951;"66116"
-2433994;"200026185"
-1631530;"80045"
-226673;"77166"
-187032;"84127"
-38572;"26381"
-1276942;"70049"
-138571;"69129"
-1225196;"27182"
-1173305;"71469"
-3303634;"61085"
-545129;"63184"
-395837;"22037"
-152300;"02269"
-3256204;"80666"
-2931185;"71477"
-947887;"89239"
-125445;"63020"
-18479;"66014"
-1665810;"244900999"
-2412826;"57332"
-1274887;"70372"
-51732;"9406808"
-3081387;"52085"
-156882;"31094"
-127045;"32435"
-75365;"67205"
-11958;"50178"
-2742275;"51264"
-1730815;"64305"
-160953;"58310"
-120474;"23239"
-54813;"59099"
-1286352;"57375"
-132337;"32301"
-215329;"56114"
-126527;"17084"
-75959;"40037"
-1402724;"57520"
-2998819;"10262"
-102486;"76446"
-163619;"60583"
-108252;"72176"
-935818;"88100"
-269878;"38419"
-157530;"62496"
-89769;"33513"
-2692921;"62260"
-2668993;"76708"
-536223;"27534"
-2662637;"54204"
-135989;"42265"
-2415569;"07150"
-2236001;"43115"
-960172;"39531"
-274482;"86111"
-2656649;"51201"
-390768;"30301"
-110087;"45230"
-297384;"29265"
-145795;"14058"
-161358;"70319"
-1870135;"24180"
-1171967;"71231"
-55951;"59593"
-1922565;"30029"
-415192;"10332"
-21541;"01283"
-86613;"77330"
-120896;"19151"
-3018287;"76699"
-453052;"25601"
-120250;"23222"
-2606615;"80117"
-536477;"27344"
-77903;"37211"
-161381;"70339"
-105748;"94041"
-54809;"59494"
-2030253;"246800197"
-3215150;"47299"
-1283313;"27177"
-453047;"25184"
-152759;"02329"
-1223671;"25266"
-2758173;"08256"
-2273658;"65453"
-965762;"60177"
-183748;"38246"
-399335;"69136"
-2713276;"51578"
-401160;"50635"
-1112200;"58037"
-2954074;"02289"
-2046443;"10106"
-570205;"41062"
-905901;"68317"
-387038;"28080"
-2070523;"09238"
-75368;"74240"
-1930086;"53243"
-2811520;"27415"
-2722568;"51378"
-1763417;"07149"
-3287808;"08204"
-1232837;"62767"
-1759327;"04027"
-147898;"39310"
-146662;"01302"
-184428;"38323"
-1143167;"62150"
-542898;"95150"
-532000;"50214"
-1229240;"70337"
-152990;"02143"
-122888;"57634"
-1345803;"38113"
-152517;"39395"
-74020;"02245"
-156949;"31211"
-148703;"39527"
-86144;"67192"
-2019046;"246700942"
-365337;"04084"
-128138;"32075"
-86152;"67438"
-919703;"38330"
-142700;"21198"
-553662;"61143"
-134262;"82029"
-118045;"69143"
-158957;"14160"
-140200;"39475"
-398669;"33545"
-1354299;"38512"
-453065;"25504"
-155562;"39085"
-147218;"34189"
-149377;"02057"
-302228;"11014"
-113090;"54397"
-169127;"85199"
-150036;"31096"
-3210998;"89016"
-75904;"40151"
-2721530;"246400337"
-55818;"59322"
-103856;"25131"
-1918771;"66185"
-1430324;"39273"
-191450;"18070"
-140527;"01245"
-135748;"56195"
-1874915;"40214"
-1553174;"64045"
-965621;"60111"
-130972;"14709"
-2721820;"240900357"
-2965924;"15184"
-138521;"17418"
-120584;"63129"
-56040;"59015"
-1355984;"245600143"
-3073411;"52365"
-122964;"63197"
-1670977;"062"
-123495;"46216"
-114270;"03172"
-3190468;"52371"
-2539350;"64120"
-3287561;"08158"
-1531810;"10145"
-299607;"29145"
-2798531;"64070"
-35735;"31557"
-2788114;"03268"
-2426005;"80643"
-2188594;"7510727"
-123715;"63456"
-80329;"44022"
-2364379;"240200691"
-1424263;"08246"
-2600046;"2A115"
-149265;"01361"
-147393;"44213"
-7384;"88"
-2716541;"242852473"
-2951271;"02268"
-960821;"56087"
-2458437;"71172"
-167644;"49377"
-83962;"67187"
-542638;"27577"
-1482507;"55267"
-7374;"28"
-422390;"02533"
-2162106;"2A031"
-185383;"14380"
-135560;"14492"
-73945;"39274"
-281838;"29281"
-2734336;"245100839"
-148000;"01423"
-114982;"73240"
-75866;"40075"
-38246;"68224"
-2061801;"09266"
-85662;"68044"
-2427626;"57118"
-971006;"04164"
-161239;"70577"
-2029702;"246701098"
-69958;"34136"
-2697284;"248800468"
-324957;"49223"
-134197;"21390"
-286832;"62043"
-149565;"01043"
-1678381;"24511"
-123510;"25580"
-241365;"86165"
-152512;"39170"
-3233788;"2B192"
-103754;"74270"
-2348321;"52529"
-173129;"37185"
-2831079;"08308"
-453795;"87158"
-118363;"23047"
-279358;"14534"
-2699361;"47034"
